series title,series number,series dates,subseries number,subseries title,subseries dates,file id,file title,file dates,extent,physdesc,internal only,restrictions,conditions governing access,scopecontent,note1,note2,instance type,container 1 type,container 1 number,container 2 type,container 2 number,container 3 type,container 3 number,geogname,geogname_source,corpname,corpname_source,famname,famname_source,name,name_source,persname,persname_source,subject,subject_source
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4a Polls: Mid-South Opinion Surveys September 27 1968 c. 1,1968,,,,,,,,,Microform,Reel,421,Box,IV 80,Folder,4a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4b Polls: Mid-South Opinion Surveys September 27 1968 c. 2,1968,,,,,,,,,Microform,Reel,421,Box,IV 80,Folder,4b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 5a Polls: Mid-South Opinion Surveys October 4 1968 c. 1,1968,,,,,,,,,Microform,Reel,421,Box,IV 80,Folder,5a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 5b Polls: Mid-South Opinion Surveys October 4 1968 c. 2,1968,,,,,,,,,Microform,Reel,421,Box,IV 80,Folder,5b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 6a Polls: Mid-South Opinion Surveys October 7 1968 c. 1,1968,,,,,,,,,Microform,Reel,421,Box,IV 80,Folder,6a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 6b Polls: Mid-South Opinion Surveys October 7 1968 c. 2,1968,,,,,,,,,Microform,Reel,421,Box,IV 80,Folder,6b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7a Polls: Mid-South Opinion Surveys October 9 1968 c. 1,1968,,,,,,,,,Microform,Reel,421,Box,IV 80,Folder,7a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7b Polls: Mid-South Opinion Surveys October 9 1968 c. 2,1968,,,,,,,,,Microform,Reel,421,Box,IV 80,Folder,7b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 1a Polls: Mid-South Opinion Surveys September 16 1968 c. 1,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,1a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 1b Polls: Mid-South Opinion Surveys September 16 1968 c. 2,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,1b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 2a Polls: Mid-South Opinion Surveys September 18 1968 c. 1,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,2a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 2b Polls: Mid-South Opinion Surveys September 18 1968 c. 2 ,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,2b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 3a Polls: Mid-South Opinion Surveys September 23 1968 c. 1 ,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,3a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 3b Polls: Mid-South Opinion Surveys September 23 1968 c. 2,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,3b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4a Polls: Mid-South Opinion Surveys September 27 1968 c. 1,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,4a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4b Polls: Mid-South Opinion Surveys September 27 1968 c. 2,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,4b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 5a Polls: Mid-South Opinion Surveys October 4 1968 c. 1,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,5a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 5b Polls: Mid-South Opinion Surveys October 4 1968 c. 2,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,5b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 6a Polls: Mid-South Opinion Surveys October 7 1968 c. 1,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,6a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 6b Polls: Mid-South Opinion Surveys October 7 1968 c. 2 ,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,6b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7a Polls: Mid-South Opinion Surveys October 9 1968 c. 1 ,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,7a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7b Polls: Mid-South Opinion Surveys October 9 1968 c. 2,1968,,,,,,,,,Microform,Reel,421,Box,IV 81,Folder,7b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 1a Polls: Mid-South Opinion Surveys April 20 1970 c. 1,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,1a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 1b Polls: Mid-South Opinion Surveys April 20 1970 c. 2,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,1b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 2 Polls: Mid-South Opinion Surveys May 22 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,2,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 3 Polls: Mid-South Opinion Surveys August 10 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,3,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4 Polls: Mid-South Opinion Surveys August 24 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,4,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 5 Polls: Mid-South Opinion Surveys September 3 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,5,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 6 Polls: Mid-South Opinion Surveys September 4 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,6,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7 Polls: Mid-South Opinion Surveys September 13 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,7,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 8 Polls: Mid-South Opinion Surveys September 16 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,8,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 9 Polls: Mid-South Opinion Surveys September 26 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,9,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 10 Polls: Mid-South Opinion Surveys September 29 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,10,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 11 Polls: Mid-South Opinion Surveys October 1-3 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,11,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 12 Polls: Mid-South Opinion Surveys October 7-9 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,12,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 13 Polls: Mid-South Opinion Surveys October 13-15 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,13,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 14 Polls: Mid-South Opinion Surveys October 26 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,14,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 15 Polls: Mid-South Opinion Surveys October 31 1970,1970,,,,,,,,,Microform,Reel,421,Box,IV 82,Folder,15,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 1 Position Statements Copies of Speeches 1970,1970,,,,,,,,,Microform,Reel,422,Box,IV 83,Folder,1,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 2 Prison Matters 1968-1969,1968-1969,,,,,,,,,Microform,Reel,422,Box,IV 83,Folder,2,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 3 Public Relations Office Functions of 1967-1970,1967-1970,,,,,,,,,Microform,Reel,422,Box,IV 83,Folder,3,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4 Public Relations Office Regulations 1966-1970,1966-1970,,,,,,,,,Microform,Reel,422,Box,IV 83,Folder,4,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 5 Purchasing John Vise 1968,1968,,,,,,,,,Microform,Reel,422,Box,IV 83,Folder,5,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,"File 6 ""Q-R"" Miscellaneous Correspondence 1965-1970",1965-1970,,,,,,,,,Microform,Reel,422,Box,IV 83,Folder,6,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7 Questionnaires 1967-1968,1967-1968,,,,,,,,,Microform,Reel,422,Box,IV 83,Folder,7,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 8 Questionnaires 1970,1970,,,,,,,,,Microform,Reel,422,Box,IV 83,Folder,8,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 1 Radio and Television 1965-1968,1965-1968,,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,1,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 2 Regional Tours and Rallies 1965-1969,1965-1969,,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,2,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 3 Rice for Hong Kong 1965-1966,1965-1966,,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,3,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4 Rockefeller Jeanette 1964-1966,1964-1966,,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,4,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 5 Rockefeller Winthrop Miscellaneous 1965-1967,1965-1967,,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,5,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 6 Rockefeller Winthrop Statements of Belief,1964 and undated,,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,6,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,"File 7 Rockefeller Winthrop ""Why I am Running for Governor"" 1964, 1966","1964, 1966",,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,7,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 8 Rockefeller Winthrop Paul 1969-1971,1969-1971,,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,8,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,"File 9 ""S"" Miscellaneous Correspondence 1967-1970",1967-1970,,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,9,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,"File 10 ""T-U"" Miscellaneous Correspondence 1964-1971",1964-1971,,,,,,,,,Microform,Reel,422,Box,IV 84,Folder,10,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 1 Schedules WR and JER September-October 1968,1968,,,,,,,,,Microform,Reel,422,Box,IV 85,Folder,1,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 2 Smithsonian Institution 1968-1969,1968-1969,,,,,,,,,Microform,Reel,422,Box,IV 85,Folder,2,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 3 Speakers' Bureau 1968,1968,,,,,,,,,Microform,Reel,422,Box,IV 85,Folder,3,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4 Speech Material,,,,,,,,,,Microform,Reel,422,Box,IV 85,Folder,4,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 5 Spicer William L. Bill GOP Rift 1964,1964,,,,,,,,,Microform,Reel,422,Box,IV 85,Folder,5,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 6 State Police Cadet Training Program 1966,1966,,,,,,,,,Microform,Reel,422,Box,IV 85,Folder,6,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7a Storck Shelby 1966,1966,,,,,,,,,Microform,Reel,422,Box,IV 85,Folder,7a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7b Storck Shelby 1967,1967,,,,,,,,,Microform,Reel,422,Box,IV 85,Folder,7b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7c Storck Shelby 1968-1969,1968-1969,,,,,,,,,Microform,Reel,422,Box,IV 85,Folder,7c,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 1 Swaffer W. C. Reports 1968,1968,,,,,,,,,Microform,Reel,422,Box,IV 86,Folder,1,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 2 Telephone Calls and Telegrams 1968-1969,1968-1969,,,,,,,,,Microform,Reel,422,Box,IV 86,Folder,2,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 3 Time Club 1967-1969,1967-1969,,,,,,,,,Microform,Reel,423,Box,IV 86,Folder,3,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4 Tool Jean K. 1964-1970,1964-1970,,,,,,,,,Microform,Reel,423,Box,IV 86,Folder,4,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,"File 5a ""V"" Miscellaneous Correspondence 1965-1969",1965-1969,,,,,,,,,Microform,Reel,423,Box,IV 86,Folder,5a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,"File 5b ""W"" Miscellaneous Correspondence 1966-1970",1966-1970,,,,,,,,,Microform,Reel,423,Box,IV 86,Folder,5b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,"File 5c ""X-Z"" Miscellaneous Correspondence 1965-1970",1965-1970,,,,,,,,,Microform,Reel,423,Box,IV 86,Folder,5c,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 6 Voter Registration 1968,1968,,,,,,,,,Microform,Reel,423,Box,IV 86,Folder,6,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 7 Ward John n. d. and 1968,1968,,,,,,,,,Microform,Reel,423,Box,IV 86,Folder,7,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 8 Wheat Chuck 1964,1964,,,,,,,,,Microform,Reel,423,Box,IV 86,Folder,8,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 1 Williamsburg Colonial 1964-1970,1964-1970,,,,,,,,,Microform,Reel,423,Box,IV 87,Folder,1,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 2 Winrock Enterprises 1965-1969,1965-1969,,,,,,,,,Microform,Reel,423,Box,IV 87,Folder,2,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 3 Winrock Farms County Road 1966,1966,,,,,,,,,Microform,Reel,423,Box,IV 87,Folder,3,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 4 Winrock Farms General 1962-1969,1962-1969,,,,,,,,,Microform,Reel,423,Box,IV 87,Folder,4,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 5 Winthrop Arkansas Campaign Opener 1968,1968,,,,,,,,,Microform,Reel,423,Box,IV 87,Folder,5,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.3,Subject Files General Correspondence and Polls,,,File 6 Youth Organization Judy Petty 1968-1970,1968-1970,,,,,,,,,Microform,Reel,423,Box,IV 87,Folder,6,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 1 Absentee Voting 1968,1968,,,,,,,,,Microform,Reel,423,Box,IV 88,Folder,1,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 2 American Council of Young Political Leaders 1969,1969,,,,,,,,,Microform,Reel,423,Box,IV 88,Folder,2,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 3 Arkansas Constitution Revising the 1968,1968,,,,,,,,,Microform,Reel,423,Box,IV 88,Folder,3,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 4 Arkansas Federation of Republican Women 1969-1970,1969-1970,,,,,,,,,Microform,Reel,423,Box,IV 88,Folder,4,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 5 Arkansas Industrial Development Commission - Directory 1968,1968,,,,,,,,,Microform,Reel,423,Box,IV 88,Folder,5,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 6 Arkansas Legislative Candidates Committee 1969-1970,1969-1970,,,,,,,,,Microform,Reel,423,Box,IV 88,Folder,6,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 7a Arkansas Legislative Digest 1969 file 1 of 2,1969 ,,,,,,,,,Microform,Reel,423,Box,IV 88,Folder,7a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 7b Arkansas Legislative Digest 1969 file 2 of 2,1969 ,,,,,,,,,Microform,Reel,423,Box,IV 88,Folder,7b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 1 Arkansas Legislative Roster 67th General Assembly 1969,1969,,,,,,,,,Microform,Reel,423,Box,IV 89,Folder,1,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 2 Arkansas Legislature Analysis of 1969 Session,1969 ,,,,,,,,,Microform,Reel,423,Box,IV 89,Folder,2,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 3 Arkansas Legislature Special Session [1970?],1970?,,,,,,,,,Microform,Reel,423,Box,IV 89,Folder,3,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 4a Boards and Commissions WR Appointees Dinner Winrock Farms September 25 1970 file 1 of 3,1970 ,,,,,,,,,Microform,Reel,423,Box,IV 89,Folder,4a,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 4b Boards and Commissions WR Appointees Dinner Winrock Farms September 25 1970 file 2 of 3,1970 ,,,,,,,,,Microform,Reel,423,Box,IV 89,Folder,4b,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 4c Boards and Commissions WR Appointees Dinner Winrock Farms September 25 1970 file 3 of 3,1970 ,,,,,,,,,Microform,Reel,423,Box,IV 89,Folder,4c,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 5 Arkansas Newspaper Directory Ratebook 1970,1970,,,,,,,,,Microform,Reel,423,Box,IV 89,Folder,5,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 1 Boards and Commissions: Alphabetical List of Appointees 1967-1970,1967-1970,,,,,,,,,Microform,Reel,423,Box,IV 90,Folder,1,,,,,,,,,,,,
Public Relations Office Files,IV,,IV.4,Alphabetical Files,,,File 1 Boards and Commissions: Alphabetical List by Counties 1967-1970,1967-1970,,,,,,,,,Microform,Reel,424,Box,IV 91,Folder,1,,,,,,,,,,,,
